User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1011380,Huthwaite,P00134420,F,26-35,33,1,Anambra ,Eastern,Lawyer,Clothing & Apparel,2,5432,,
1011381,Nikhil,P00134421,F,46-50,49,1,Kastina,Northern,Healthcare,Clothing & Apparel,2,5432,,
1011382,West,P00134422,F,46-50,48,0,Zamfara,Northern,Automobile,Clothing & Apparel,4,5432,,
1011383,Noel,P00134423,M,51-55,53,1,Zamfara,Northern,Hospitality,Clothing & Apparel,1,5432,,
1011384,Boeckenhauer,P00134424,F,18-25,24,0,Anambra ,Eastern,IT Sector,Clothing & Apparel,1,5431,,
1011385,Radford,P00134425,F,26-35,33,0,Ogun,Western,Aviation,Clothing & Apparel,2,5431,,
1011386,Joe,P00134426,F,36-45,40,0,P/H,Southern,Hospitality,Clothing & Apparel,3,5430,,
1011387,Erica,P00134427,M,26-35,33,0,Kastina,Northern,Retail,Clothing & Apparel,4,5430,,
1011388,Arianne,P00134428,F,36-45,44,0,Abuja,Central,Chemical,Clothing & Apparel,4,5428,,
1011389,Talbott,P00134429,F,26-35,35,0,Enugu,Eastern,IT Sector,Clothing & Apparel,2,5428,,
1011390,Waco,P00134430,M,36-45,43,0,Enugu,Eastern,Healthcare,Clothing & Apparel,4,5428,,
1011391,Bathina,P00134431,M,26-35,29,1,Kaduna,Northern,Automobile,Clothing & Apparel,3,5428,,
1011392,Duhita,P00134432,M,26-35,33,0,Ogun,Western,Retail,Clothing & Apparel,1,5427,,
1011393,Duhita,P00134433,M,26-35,33,0,Kogi,Central,Retail,Clothing & Apparel,4,5427,,
1011394,Chance,P00134434,F,26-35,28,0,Imo,Eastern,Healthcare,Clothing & Apparel,2,5426,,
1011395,Swint,P00134435,F,26-35,34,0,Kastina,Northern,Retail,Clothing & Apparel,4,5425,,
1011396,Venier,P00134436,F,26-35,30,1,Kastina,Northern,Lawyer,Clothing & Apparel,1,5424,,
1011397,Conant,P00134437,F,26-35,30,0,Kaduna,Northern,Banking,Clothing & Apparel,2,5424,,
1011398,Bickford,P00134438,M,18-25,18,1,Jos,Central,Retail,Clothing & Apparel,2,5423,,
1011399,Jeremy,P00134439,M,18-25,20,0,Ogun,Western,Govt,Clothing & Apparel,3,5422,,
1011400,Baird,P00134440,F,36-45,40,1,Kastina,Northern,Food Processing,Clothing & Apparel,2,5422,,
1011401,Jamie,P00134441,F,26-35,29,1,Kaduna,Northern,Banking,Clothing & Apparel,4,5422,,
1011402,Paridhi,P00134442,F,46-50,47,1,Imo,Eastern,Healthcare,Clothing & Apparel,1,5421,,
1011403,Jarboe,P00134443,F,26-35,30,1,Kaduna,Northern,IT Sector,Clothing & Apparel,2,5421,,
1011404,Ishit,P00134444,F,26-35,28,1,Kaduna,Northern,Aviation,Clothing & Apparel,2,5420,,
1011405,Southworth,P00134445,F,26-35,29,0,Zamfara,Northern,Banking,Clothing & Apparel,4,5420,,
1011406,Glocke,P00134446,M,18-25,24,1,Anambra ,Eastern,Govt,Clothing & Apparel,3,5419,,
1011407,Ishit,P00134447,F,26-35,27,1,Kano,Northern,Lawyer,Clothing & Apparel,4,5419,,
1011408,Parks,P00134448,F,26-35,27,0,Enugu,Eastern,IT Sector,Clothing & Apparel,4,5419,,
1011409,Grace,P00134449,F,26-35,27,0,Zamfara,Northern,Healthcare,Clothing & Apparel,3,5418,,
1011410,Alyssa,P00134450,M,36-45,44,1,Kastina,Northern,Govt,Clothing & Apparel,3,5417,,
1011411,Latchford,P00134451,F,26-35,28,1,Zamfara,Northern,Healthcare,Clothing & Apparel,1,5416,,
1011412,Mathew,P00134452,F,36-45,45,0,Zamfara,Northern,Textile,Clothing & Apparel,3,5416,,
1011413,Matthew,P00134453,F,18-25,25,1,Abuja,Central,Aviation,Clothing & Apparel,2,5415,,
1011414,Ann,P00134454,M,36-45,36,0,Kastina,Northern,Healthcare,Clothing & Apparel,4,5415,,
1011415,Sanjay,P00134455,F,36-45,40,0,Kano,Northern,Automobile,Clothing & Apparel,2,5414,,
1011416,Glassco,P00134456,M,0-17,12,0,Ibadan,Western,Retail,Clothing & Apparel,3,5414,,
1011417,Aaron,P00134457,M,36-45,37,1,Kaduna,Northern,IT Sector,Clothing & Apparel,3,5414,,
1011418,Thurman,P00134458,F,26-35,27,1,Enugu,Eastern,Hospitality,Clothing & Apparel,3,5413,,
1011419,Sharelle,P00134459,F,26-35,30,0,Jos,Central,Aviation,Clothing & Apparel,2,5412,,
1011420,Divyansh,P00134460,F,26-35,30,0,Kaduna,Northern,Media,Clothing & Apparel,3,5412,,
1011421,Cindy,P00134461,F,36-45,36,0,Zamfara,Northern,Healthcare,Clothing & Apparel,3,5411,,
1011422,Bixby,P00134462,M,26-35,27,0,Anambra ,Eastern,Construction,Clothing & Apparel,4,5410,,
1011423,Paridhi,P00134463,F,46-50,47,0,Kano,Northern,Retail,Clothing & Apparel,2,5410,,
1011424,Halladay,P00134464,M,26-35,33,0,Imo,Eastern,Media,Sports Products,1,5410,,
1011425,Kean,P00134465,F,26-35,28,1,P/H,Southern,Chemical,Clothing & Apparel,2,5409,,
1011426,Sung,P00134466,M,18-25,22,0,Jos,Central,IT Sector,Clothing & Apparel,2,5409,,
1011427,Weimer,P00134467,F,26-35,30,1,Jos,Central,Banking,Clothing & Apparel,3,5409,,
1011428,Wardle,P00134468,F,51-55,55,0,Jos,Central,Healthcare,Clothing & Apparel,3,5409,,
1011429,Barton,P00134469,F,18-25,24,0,Kaduna,Northern,Healthcare,Clothing & Apparel,2,5409,,
1011430,Gordon,P00134470,F,26-35,31,0,Anambra ,Eastern,Construction,Clothing & Apparel,1,5408,,
1011431,Swati,P00134471,F,46-50,47,1,Abuja,Central,Lawyer,Clothing & Apparel,4,5408,,
1011432,Corey-Lock,P00134472,F,26-35,31,1,P/H,Southern,IT Sector,Clothing & Apparel,3,5408,,
1011433,Patil,P00134473,F,55+,69,0,P/H,Southern,Food Processing,Clothing & Apparel,4,5408,,
1011434,Mansi,P00134474,F,0-17,12,1,Ogun,Western,Lawyer,Clothing & Apparel,3,5408,,
1011435,Federle,P00134475,M,26-35,34,0,Kaduna,Northern,IT Sector,Clothing & Apparel,4,5408,,
1011436,Coram,P00134476,F,18-25,24,1,Kaduna,Northern,Construction,Clothing & Apparel,1,5407,,
1011437,Shweta,P00134477,F,26-35,32,0,Zamfara,Northern,Healthcare,Clothing & Apparel,4,5407,,
1011438,Hunter,P00134478,F,46-50,48,1,Anambra ,Eastern,Automobile,Clothing & Apparel,1,5406,,
1011439,Galang,P00134479,M,26-35,35,1,Kano,Northern,Govt,Clothing & Apparel,2,5406,,
1011440,Norvell,P00134480,F,18-25,18,1,Jos,Central,Govt,Clothing & Apparel,2,5406,,
1011441,Holloman,P00134481,M,36-45,38,0,Imo,Eastern,Lawyer,Clothing & Apparel,4,5406,,
1011442,Saptadeep,P00134482,F,18-25,22,0,P/H,Southern,IT Sector,Clothing & Apparel,2,5405,,
1011443,Jamie,P00134483,F,26-35,28,1,Kastina,Northern,Healthcare,Clothing & Apparel,2,5405,,
1011444,Tonja,P00134484,F,55+,74,0,Ibadan,Western,IT Sector,Clothing & Apparel,3,5404,,
1011445,Siddharth,P00134485,F,46-50,49,0,cross river,Southern,Automobile,Clothing & Apparel,2,5403,,
1011446,Quincy,P00134486,M,46-50,49,1,Zamfara,Northern,Healthcare,Clothing & Apparel,3,5402,,
1011447,Indulekha,P00134487,F,36-45,44,1,Ogun,Western,Aviation,Clothing & Apparel,1,5401,,
1011448,Pryor,P00134488,F,26-35,32,1,Ibadan,Western,Textile,Clothing & Apparel,2,5401,,
1011449,Atkinson,P00134489,F,26-35,33,0,Ibadan,Western,Govt,Clothing & Apparel,1,5401,,
1011450,Waldorf,P00134490,F,36-45,44,0,Jos,Central,Govt,Clothing & Apparel,2,5401,,
1011451,Champaklata,P00134491,F,36-45,36,0,Kaduna,Northern,Lawyer,Clothing & Apparel,2,5401,,
1011452,Arti,P00134492,F,26-35,30,0,Ibadan,Western,Govt,Clothing & Apparel,1,5400,,
1011453,Sharelle,P00134493,F,46-50,47,1,Enugu,Eastern,Banking,Clothing & Apparel,4,5397,,
1011454,Gunjan,P00134494,M,26-35,27,0,Kaduna,Northern,IT Sector,Clothing & Apparel,2,5397,,
1011455,Goldenen,P00134495,F,36-45,40,1,Zamfara,Northern,Automobile,Clothing & Apparel,3,5397,,
1011456,Myrick,P00134496,F,0-17,12,0,Ibadan,Western,Healthcare,Clothing & Apparel,3,5396,,
1011457,Aayushi,P00134497,F,26-35,31,1,Kaduna,Northern,Hospitality,Clothing & Apparel,1,5396,,
1011458,Tiffany,P00134498,M,26-35,32,1,Kaduna,Northern,Govt,Clothing & Apparel,4,5396,,
1011459,Amit,P00134499,F,18-25,22,0,Zamfara,Northern,Construction,Clothing & Apparel,1,5396,,
1011460,Monica,P00134500,F,26-35,27,0,Ogun,Western,Lawyer,Clothing & Apparel,1,5394,,
1011461,Rohit,P00134501,M,51-55,54,0,cross river,Southern,IT Sector,Clothing & Apparel,4,5394,,
1011462,Gross,P00134502,F,26-35,35,1,Ogun,Western,Lawyer,Clothing & Apparel,2,5393,,
1011463,Sumrall,P00134503,F,46-50,47,0,Abuja,Central,Food Processing,Clothing & Apparel,1,5391,,
1011464,Naresj,P00134504,F,26-35,30,1,Kano,Northern,IT Sector,Clothing & Apparel,4,5391,,
1011465,Chris,P00134505,F,36-45,36,0,Abuja,Central,IT Sector,Clothing & Apparel,1,5390,,
1011466,Thurman,P00134506,F,26-35,34,1,Ogun,Western,Hospitality,Clothing & Apparel,3,5390,,
1011467,Coakley,P00134507,F,46-50,50,0,Kaduna,Northern,Chemical,Clothing & Apparel,2,5390,,
1011468,Satty,P00134508,F,51-55,55,1,Kastina,Northern,Banking,Clothing & Apparel,4,5389,,
1011469,Stobb,P00134509,F,18-25,21,0,Kaduna,Northern,Healthcare,Clothing & Apparel,4,5389,,
1011470,Clark,P00134510,F,36-45,37,0,Kaduna,Northern,Media,Clothing & Apparel,1,5389,,
1011471,Mathis,P00134511,M,51-55,52,1,Kaduna,Northern,Banking,Clothing & Apparel,2,5389,,
1011472,Surbhi,P00134512,M,46-50,48,0,Abuja,Central,IT Sector,Clothing & Apparel,2,5388,,
1011473,Marley,P00134513,F,26-35,30,0,P/H,Southern,Media,Clothing & Apparel,4,5388,,
1011474,Ballard,P00134514,M,18-25,24,0,Kano,Northern,Automobile,Clothing & Apparel,1,5388,,
1011475,Ballard,P00134515,M,18-25,24,0,Ogun,Western,Automobile,Clothing & Apparel,1,5388,,
1011476,Seth,P00134516,F,36-45,43,1,Kaduna,Northern,Hospitality,Clothing & Apparel,1,5388,,
1011477,Aditi,P00134517,M,36-45,36,0,Anambra ,Eastern,Healthcare,Clothing & Apparel,1,5387,,
1011478,Cynthia,P00134518,F,36-45,40,0,Abuja,Central,Chemical,Clothing & Apparel,3,5387,,
1011479,Shivani,P00134519,F,36-45,39,1,P/H,Southern,Healthcare,Clothing & Apparel,3,5387,,
1011480,Randy,P00134520,F,55+,75,0,Ogun,Western,IT Sector,Clothing & Apparel,3,5387,,
1011481,Aryan,P00134521,F,36-45,40,1,Zamfara,Northern,Chemical,Clothing & Apparel,2,5387,,
1011482,Stivers,P00134522,F,18-25,21,1,Ibadan,Western,Textile,Clothing & Apparel,2,5386,,
1011483,Eleni,P00134523,F,26-35,27,0,Anambra ,Eastern,Healthcare,Clothing & Apparel,3,5385,,
1011484,Shillingsburg,P00134524,F,26-35,26,0,Ogun,Western,Retail,Clothing & Apparel,2,5385,,
1011485,Chand,P00134525,F,26-35,32,0,Ogun,Western,Textile,Clothing & Apparel,1,5385,,
1011486,Ishit,P00134526,F,46-50,46,1,Ogun,Western,Govt,Clothing & Apparel,4,5385,,
1011487,Shreyshi,P00134527,M,36-45,43,0,Kastina,Northern,Retail,Clothing & Apparel,1,5385,,
1011488,Mrunal,P00134528,M,46-50,50,0,Kano,Northern,Healthcare,Clothing & Apparel,1,5384,,
1011489,Bhutekar,P00134529,F,18-25,19,0,Kastina,Northern,Aviation,Clothing & Apparel,1,5384,,
1011490,Hightower,P00134530,F,26-35,33,1,Kaduna,Northern,Lawyer,Clothing & Apparel,1,5384,,
1011491,Hart,P00134531,F,55+,79,0,Imo,Eastern,Chemical,Clothing & Apparel,2,5383,,
1011492,Degenhardt,P00134532,M,26-35,28,0,Kaduna,Northern,Aviation,Clothing & Apparel,3,5382,,
1011493,MaryBeth,P00134533,M,26-35,31,1,Enugu,Eastern,Aviation,Clothing & Apparel,4,5381,,
1011494,Leinenbach,P00134534,F,36-45,37,0,Enugu,Eastern,Banking,Clothing & Apparel,2,5381,,
1011495,Herrera,P00134535,F,26-35,31,0,Kaduna,Northern,Banking,Clothing & Apparel,2,5381,,
1011496,Becky,P00134536,M,26-35,34,0,Imo,Eastern,Retail,Clothing & Apparel,4,5380,,
1011497,Sanjna,P00134537,F,46-50,46,0,P/H,Southern,Automobile,Clothing & Apparel,3,5379,,
1011498,Parhena,P00134538,F,36-45,40,0,Ibadan,Western,Govt,Clothing & Apparel,3,5379,,
1011499,Apsingekar,P00134539,F,36-45,43,0,Kaduna,Northern,Automobile,Clothing & Apparel,4,5378,,
1011500,Stuti,P00134540,F,18-25,20,0,Anambra ,Eastern,Automobile,Clothing & Apparel,4,5377,,
1011501,Dominguez,P00134541,F,26-35,29,0,Anambra ,Eastern,Healthcare,Clothing & Apparel,3,5377,,
1011502,Thea,P00134542,F,36-45,43,0,Enugu,Eastern,Aviation,Clothing & Apparel,3,5377,,
1011503,Eichhorn,P00134543,F,26-35,28,0,Kastina,Northern,Banking,Clothing & Apparel,2,5377,,
1011504,Kriz,P00134544,M,26-35,32,0,Ogun,Western,IT Sector,Clothing & Apparel,4,5376,,
1011505,Moss,P00134545,F,18-25,25,0,Imo,Eastern,Retail,Clothing & Apparel,2,5376,,
1011506,Karen,P00134546,F,36-45,39,0,Zamfara,Northern,Aviation,Clothing & Apparel,2,5376,,
1011507,Paige,P00134547,F,18-25,25,0,Ibadan,Western,Food Processing,Clothing & Apparel,2,5375,,
1011508,Gunjan,P00134548,M,26-35,26,0,Kastina,Northern,IT Sector,Clothing & Apparel,2,5375,,
1011509,Elliston,P00134549,F,18-25,21,1,Kaduna,Northern,Healthcare,Clothing & Apparel,4,5375,,
1011510,Phonely,P00134550,M,36-45,40,1,Enugu,Eastern,Banking,Clothing & Apparel,1,5374,,
1011511,Fortune-,P00134551,F,36-45,37,1,Kastina,Northern,IT Sector,Clothing & Apparel,3,5374,,
1011512,Caffey,P00134552,M,18-25,21,1,Enugu,Eastern,Food Processing,Clothing & Apparel,3,5373,,
1011513,Kartikay,P00134553,F,36-45,41,0,Zamfara,Northern,Banking,Clothing & Apparel,2,5372,,
1011514,Laalji,P00134554,M,36-45,44,0,Jos,Central,Hospitality,Clothing & Apparel,4,5370,,
1011515,Hoffman,P00134555,F,26-35,34,1,Zamfara,Northern,Media,Clothing & Apparel,3,5370,,
1011516,Swapnil,P00134556,M,36-45,44,1,Ibadan,Western,Automobile,Clothing & Apparel,1,5369,,
1011517,Cathy,P00134557,F,36-45,44,0,Kaduna,Northern,Banking,Clothing & Apparel,3,5369,,
1011518,Brenda,P00134558,F,26-35,29,1,Kaduna,Northern,Chemical,Clothing & Apparel,2,5368,,
1011519,Dashyam,P00134559,F,36-45,42,1,Lagos,Western,Construction,Clothing & Apparel,1,5367,,
1011520,Haushalter,P00134560,F,26-35,35,1,Anambra ,Eastern,Banking,Clothing & Apparel,4,5366,,
1011521,Bobby,P00134561,F,51-55,54,0,Anambra ,Eastern,Lawyer,Clothing & Apparel,2,5366,,
1011522,Rozendal,P00134562,F,26-35,29,0,Kaduna,Northern,Govt,Clothing & Apparel,1,5366,,
1011523,Sahil,P00134563,M,46-50,46,0,Enugu,Eastern,Aviation,Clothing & Apparel,1,5365,,
1011524,Sabah,P00134564,F,36-45,39,1,Kastina,Northern,Govt,Clothing & Apparel,1,5364,,
1011525,Alejandro,P00134565,F,51-55,54,0,Kogi,Central,Agriculture,Clothing & Apparel,4,5363,,
1011526,Deepak,P00134566,M,36-45,41,1,Enugu,Eastern,Healthcare,Clothing & Apparel,4,5362,,
1011527,Sheldon,P00134567,F,26-35,26,0,Kaduna,Northern,Aviation,Clothing & Apparel,2,5362,,
1011528,Mayank,P00134568,M,36-45,45,0,Kaduna,Northern,Hospitality,Clothing & Apparel,2,5362,,
1011529,Tom,P00134569,F,36-45,36,0,P/H,Southern,Construction,Clothing & Apparel,3,5361,,
1011530,Wener,P00134570,F,26-35,34,0,Ibadan,Western,Construction,Clothing & Apparel,3,5361,,
1011531,Nockton,P00134571,F,26-35,35,1,Kaduna,Northern,Aviation,Clothing & Apparel,1,5361,,
1011532,Harms,P00134572,F,18-25,19,0,Zamfara,Northern,Media,Clothing & Apparel,4,5361,,
1011533,Gillingham,P00134573,F,26-35,30,1,Kastina,Northern,Agriculture,Clothing & Apparel,3,5360,,
1011534,Dan,P00134574,M,0-17,13,0,Kano,Northern,Retail,Clothing & Apparel,1,5359,,
1011535,Ross,P00134575,F,55+,66,0,Zamfara,Northern,Food Processing,Clothing & Apparel,3,5359,,
1011536,Drucker,P00134576,M,46-50,50,0,Kaduna,Northern,Food Processing,Clothing & Apparel,2,5358,,
1011537,George,P00134577,F,26-35,31,1,Kaduna,Northern,Healthcare,Clothing & Apparel,4,5356,,
1011538,Weirich,P00134578,M,46-50,47,1,Zamfara,Northern,Media,Clothing & Apparel,4,5356,,
1011539,Stewart,P00134579,F,36-45,45,1,Lagos,Western,Banking,Clothing & Apparel,1,5354,,
1011540,Poirier,P00134580,F,36-45,41,0,Zamfara,Northern,Media,Clothing & Apparel,1,5353,,
1011541,Hildebrand,P00134581,F,26-35,26,0,Enugu,Eastern,Retail,Clothing & Apparel,2,5352,,
1011542,Kartikay,P00134582,F,36-45,43,1,Jos,Central,Healthcare,Clothing & Apparel,1,5351,,
1011543,Stefania,P00134583,F,26-35,34,1,Kaduna,Northern,Aviation,Clothing & Apparel,2,5351,,
1011544,Yash,P00134584,M,36-45,44,1,Kaduna,Northern,Healthcare,Clothing & Apparel,1,5351,,
1011545,Dinesh,P00134585,F,18-25,24,0,Kastina,Northern,Construction,Clothing & Apparel,1,5350,,
1011546,Clay,P00134586,F,36-45,36,0,P/H,Southern,Hospitality,Clothing & Apparel,4,5349,,
1011547,Aastha,P00134587,F,18-25,18,1,Ogun,Western,IT Sector,Clothing & Apparel,2,5349,,
1011548,Kelly,P00134588,F,18-25,25,0,Ibadan,Western,Lawyer,Clothing & Apparel,3,5349,,
1011549,Southworth,P00134589,F,26-35,30,0,Jos,Central,Automobile,Clothing & Apparel,3,5349,,
1011550,Ritsa,P00134590,F,51-55,53,0,Imo,Eastern,Aviation,Clothing & Apparel,1,5349,,
1011551,Dionis,P00134591,F,26-35,35,1,Kastina,Northern,Hospitality,Clothing & Apparel,4,5349,,
1011552,Alejandro,P00134592,F,51-55,51,1,Kaduna,Northern,Banking,Clothing & Apparel,1,5349,,
1011553,Nida,P00134593,F,51-55,52,1,Kastina,Northern,Aviation,Clothing & Apparel,3,5348,,
1011554,Rachel,P00134594,F,18-25,25,0,Kaduna,Northern,Construction,Clothing & Apparel,4,5348,,
1011555,Karlsson,P00134595,M,51-55,55,0,Abuja,Central,Construction,Clothing & Apparel,2,5346,,
1011556,Hunter,P00134596,F,18-25,19,0,Kaduna,Northern,Banking,Clothing & Apparel,2,5346,,
1011557,Gene,P00134597,F,18-25,25,1,Kastina,Northern,Aviation,Clothing & Apparel,3,5345,,
1011558,Maithilee,P00134598,F,36-45,43,1,cross river,Southern,Retail,Clothing & Apparel,3,5345,,
1011559,Gute,P00134599,M,26-35,35,0,Kaduna,Northern,Hospitality,Clothing & Apparel,3,5345,,
1011560,Gute,P00134600,M,26-35,35,0,Kaduna,Northern,Hospitality,Clothing & Apparel,3,5345,,
1011561,Bharat,P00134601,M,36-45,43,1,Kaduna,Northern,Healthcare,Clothing & Apparel,4,5344,,
1011562,Grace,P00134602,F,26-35,33,1,Kastina,Northern,Banking,Clothing & Apparel,3,5343,,
1011563,Molinari,P00134603,M,55+,70,1,Abuja,Central,Banking,Clothing & Apparel,1,5342,,
1011564,Seth,P00134604,F,36-45,40,0,P/H,Southern,Hospitality,Clothing & Apparel,2,5342,,
1011565,Tracy,P00134605,F,18-25,18,1,Enugu,Eastern,Construction,Clothing & Apparel,4,5342,,
1011566,Shourya,P00134606,F,26-35,28,1,Enugu,Eastern,Textile,Clothing & Apparel,4,5342,,
1011567,Karl,P00134607,M,36-45,36,1,Kaduna,Northern,Healthcare,Clothing & Apparel,4,5342,,
1011568,Haberlin,P00134608,M,36-45,40,1,Kaduna,Northern,IT Sector,Clothing & Apparel,4,5340,,
1011569,Shrichand,P00134609,F,26-35,30,0,Ogun,Western,IT Sector,Clothing & Apparel,3,5339,,
1011570,Surabhi,P00134610,F,26-35,31,1,Kastina,Northern,Govt,Clothing & Apparel,1,5339,,
1011571,Rohan,P00134611,F,26-35,35,0,Ogun,Western,Banking,Clothing & Apparel,2,5338,,
1011572,Bhaggyasree,P00134612,F,46-50,46,0,Enugu,Eastern,Lawyer,Clothing & Apparel,3,5337,,
1011573,Thompson,P00134613,F,26-35,33,0,Ogun,Western,Aviation,Clothing & Apparel,2,5336,,
1011574,Hale,P00134614,M,26-35,31,0,Imo,Eastern,Retail,Clothing & Apparel,2,5336,,
1011575,Smriti,P00134615,F,26-35,30,1,Enugu,Eastern,Media,Clothing & Apparel,1,5335,,
1011576,Hopkins,P00134616,F,18-25,22,0,Kaduna,Northern,Chemical,Clothing & Apparel,1,5335,,
1011577,Shivam,P00134617,M,18-25,21,0,Enugu,Eastern,Chemical,Clothing & Apparel,3,5333,,
1011578,Neola,P00134618,F,26-35,28,0,Kastina,Northern,Hospitality,Clothing & Apparel,4,5333,,
1011579,Doherty,P00134619,F,26-35,28,0,Anambra ,Eastern,Chemical,Clothing & Apparel,1,5332,,
1011580,Hildebrand,P00134620,F,36-45,38,0,Anambra ,Eastern,Textile,Clothing & Apparel,4,5332,,
1011581,Gjertsen,P00134621,M,46-50,49,0,Anambra ,Eastern,Automobile,Clothing & Apparel,4,5332,,
1011582,Gjertsen,P00134622,M,46-50,49,0,P/H,Southern,Automobile,Clothing & Apparel,1,5332,,
1011583,Holden,P00134623,F,51-55,54,1,Kastina,Northern,IT Sector,Clothing & Apparel,4,5332,,
1011584,Keith,P00134624,F,26-35,27,0,Ogun,Western,Agriculture,Clothing & Apparel,2,5331,,
1011585,Sauptik,P00134625,F,46-50,47,1,Jos,Central,Lawyer,Clothing & Apparel,4,5330,,
1011586,Chuck,P00134626,M,0-17,13,0,Imo,Eastern,Healthcare,Clothing & Apparel,3,5330,,
1011587,Glocke,P00134627,F,18-25,23,0,Imo,Eastern,Media,Clothing & Apparel,3,5329,,
1011588,Elpida,P00134628,F,26-35,31,1,Anambra ,Eastern,Govt,Clothing & Apparel,4,5328,,
1011589,Balk,P00134629,F,18-25,25,1,Kaduna,Northern,Hospitality,Clothing & Apparel,3,5328,,
1011590,Raymond,P00134630,F,26-35,29,0,Ogun,Western,Govt,Clothing & Apparel,1,5327,,
1011591,O'Carroll,P00134631,F,18-25,23,1,Kaduna,Northern,Banking,Clothing & Apparel,2,5327,,
1011592,Meador,P00134632,F,26-35,31,0,Kano,Northern,Lawyer,Clothing & Apparel,2,5326,,
1011593,Lloyd,P00134633,F,0-17,16,1,Ogun,Western,Lawyer,Clothing & Apparel,3,5326,,
1011594,Gute,P00134634,F,36-45,45,1,Ibadan,Western,Healthcare,Clothing & Apparel,3,5326,,
1011595,William,P00134635,F,26-35,27,0,Enugu,Eastern,IT Sector,Clothing & Apparel,2,5326,,
1011596,Lopez,P00134636,M,18-25,22,0,Kaduna,Northern,IT Sector,Clothing & Apparel,3,5326,,
1011597,Brooke,P00134637,F,26-35,34,1,Kaduna,Northern,IT Sector,Clothing & Apparel,3,5326,,
1011598,Kampe,P00134638,F,46-50,49,0,Jos,Central,Healthcare,Clothing & Apparel,1,5325,,
1011599,Sievert,P00134639,F,46-50,48,0,Ogun,Western,Healthcare,Clothing & Apparel,4,5324,,
1011600,Hunter,P00134640,F,18-25,21,0,Jos,Central,Banking,Clothing & Apparel,4,5324,,
1011601,Hazard,P00134641,F,18-25,22,0,Kaduna,Northern,Govt,Clothing & Apparel,2,5323,,
1011602,Sorensen,P00134642,F,18-25,22,0,Zamfara,Northern,Media,Clothing & Apparel,3,5323,,
1011603,Jaydeep,P00134643,F,36-45,45,0,Lagos,Western,Aviation,Clothing & Apparel,2,5322,,
1011604,Staebel,P00134644,F,18-25,21,1,Kaduna,Northern,Food Processing,Clothing & Apparel,2,5322,,
1011605,Jenkins,P00134645,F,46-50,50,0,Kaduna,Northern,Healthcare,Clothing & Apparel,3,5322,,
1011606,Cari,P00134646,F,18-25,24,1,Anambra ,Eastern,Lawyer,Clothing & Apparel,2,5321,,
1011607,Steele,P00134647,F,26-35,35,0,Jos,Central,Automobile,Clothing & Apparel,1,5321,,
1011608,Fritzler,P00134648,F,18-25,20,0,Zamfara,Northern,Agriculture,Clothing & Apparel,3,5320,,
1011609,Chikku,P00134649,M,26-35,28,1,Jos,Central,Banking,Clothing & Apparel,4,5319,,
1011610,Lela,P00134650,M,26-35,28,0,Kaduna,Northern,Banking,Clothing & Apparel,3,5318,,
1011611,Nidhi,P00134651,F,51-55,54,0,Kaduna,Northern,IT Sector,Clothing & Apparel,3,5318,,
1011612,Smith,P00134652,F,18-25,23,1,Kaduna,Northern,Agriculture,Clothing & Apparel,3,5317,,
1011613,Todd,P00134653,F,46-50,46,1,Zamfara,Northern,Retail,Clothing & Apparel,2,5317,,
1011614,Shreyshi,P00134654,F,55+,57,1,Zamfara,Northern,Govt,Clothing & Apparel,4,5317,,
1011615,Gonzalez,P00134655,F,18-25,25,0,Kaduna,Northern,IT Sector,Clothing & Apparel,3,5316,,
1011616,Ordway,P00134656,F,46-50,49,1,Kaduna,Northern,Banking,Clothing & Apparel,1,5315,,
1011617,Boyes,P00134657,F,26-35,32,0,Kastina,Northern,Govt,Clothing & Apparel,1,5314,,
